Date,EUR_USD open,EUR_USD high,EUR_USD low,EUR_USD close,EUR_USD volume,AUD_USD open,AUD_USD high,AUD_USD low,AUD_USD close,AUD_USD volume,GBP_USD open,GBP_USD high,GBP_USD low,GBP_USD close,GBP_USD volume,USD_CAD open,USD_CAD high,USD_CAD low,USD_CAD close,USD_CAD volume,NZD_USD open,NZD_USD high,NZD_USD low,NZD_USD close,NZD_USD volume,USD_CHF open,USD_CHF high,USD_CHF low,USD_CHF close,USD_CHF volume,USD_JPY open,USD_JPY high,USD_JPY low,USD_JPY close,USD_JPY volume,USD_NOK open,USD_NOK high,USD_NOK low,USD_NOK close,USD_NOK volume,USD_SEK open,USD_SEK high,USD_SEK low,USD_SEK close,USD_SEK volume,VIX High,VIX Low,VIX Open,VIX Close,VIX Volume,VIX Adj Close,EUR_USD ATR,EUR_USD OBV,EUR_USD RSI,EUR_USD BB_up,EUR_USD BB_dn,AUD_USD ATR,AUD_USD OBV,AUD_USD RSI,AUD_USD BB_up,AUD_USD BB_dn,GBP_USD ATR,GBP_USD OBV,GBP_USD RSI,GBP_USD BB_up,GBP_USD BB_dn,USD_CAD ATR,USD_CAD OBV,USD_CAD RSI,USD_CAD BB_up,USD_CAD BB_dn,NZD_USD ATR,NZD_USD OBV,NZD_USD RSI,NZD_USD BB_up,NZD_USD BB_dn,USD_CHF ATR,USD_CHF OBV,USD_CHF RSI,USD_CHF BB_up,USD_CHF BB_dn,USD_JPY ATR,USD_JPY OBV,USD_JPY RSI,USD_JPY BB_up,USD_JPY BB_dn,USD_NOK ATR,USD_NOK OBV,USD_NOK RSI,USD_NOK BB_up,USD_NOK BB_dn,USD_SEK ATR,USD_SEK OBV,USD_SEK RSI,USD_SEK BB_up,USD_SEK BB_dn
2019-11-15,1.10206,1.10567,1.10144,1.10517,50460,0.67857,0.68206,0.67805,0.68205,48683,1.2881,1.29192,1.28671,1.29014,77759,1.32478,1.3252,1.32163,1.32228,36464,0.63819,0.64099,0.63718,0.64021,41546,0.98788,0.99107,0.9878,0.98962,42047,108.386,108.854,108.384,108.79,44576,9.16278,9.16699,9.07179,9.08049,70291,9.68158,9.68227,9.62751,9.63399,41775,12.97000027,11.92000008,12.94999981,12.05000019,0,12.05000019,0.004604793,-713008,48.63453808,1.118709804,1.095998767,0.004353434,1356115,47.05065683,0.69378929,0.679362139,0.008801498,-3507164,61.83202579,1.295857084,1.278120059,0.004816736,5905437,55.8484044,1.328400197,1.308992661,0.005125268,-2482778,55.27385391,0.643893588,0.631770698,0.004581522,3781486,47.14310414,0.997933393,0.983996607,0.520478638,-1712716,53.19050146,109.5698275,108.0300297,0.071508218,4347857,43.73417234,9.229593214,9.067539643,0.068710662,2162998,43.6572922,9.750045626,9.567111516
2019-11-18,1.10499,1.10898,1.10499,1.10711,52938,0.68113,0.68222,0.67988,0.68088,47435,1.29119,1.29848,1.2909,1.29501,93205,1.32223,1.32354,1.32001,1.32036,35802,0.64026,0.64119,0.63899,0.63965,42100,0.98972,0.99141,0.98683,0.98946,46510,108.8,109.072,108.512,108.674,50822,9.08498,9.13379,9.06293,9.11234,72058,9.63382,9.64976,9.60554,9.63134,38688,13.10000038,12.31999969,12.39000034,12.46000004,0,12.46000004,0.004560879,-660070,51.82570688,1.118207227,1.095922773,0.004209617,1308680,45.17383037,0.694010077,0.678347066,0.008768534,-3413959,65.20977204,1.2974316,1.277751257,0.004724826,5869635,52.04785427,1.327346742,1.311716115,0.00491632,-2524878,54.38095087,0.644103371,0.632155201,0.004581413,3734976,46.89818383,0.997447192,0.983851379,0.523301592,-1763538,51.40438972,109.5559536,108.0139035,0.071461917,4419915,47.73151336,9.211795732,9.069681411,0.066961329,2124310,43.38597941,9.743744572,9.564136856
2019-11-19,1.10712,1.10837,1.10625,1.10775,46296,0.68035,0.68345,0.67849,0.68267,43384,1.2946,1.29697,1.29101,1.29237,87835,1.32057,1.32722,1.31902,1.32664,43085,0.63946,0.64313,0.63818,0.64294,37771,0.9894,0.99185,0.98811,0.99035,42657,108.673,108.836,108.452,108.537,50251,9.10887,9.13668,9.09472,9.11828,67847,9.63466,9.6533,9.60643,9.62984,43254,13.01000023,12.15999985,12.32999992,12.85999966,0,12.85999966,0.00438653,-613774,52.86604706,1.116736908,1.096358807,0.004263216,1352064,48.55490131,0.693307573,0.677969569,0.008567924,-3501794,62.0062829,1.297883516,1.277665055,0.004973053,5912720,61.31974186,1.328657999,1.31195343,0.004918726,-2487107,58.61114698,0.644941303,0.631930125,0.004521312,3777633,48.50091555,0.997480628,0.983959372,0.513351479,-1813789,49.29887255,109.5455889,107.9824111,0.069354637,4487762,48.46683108,9.205007226,9.067931346,0.065526234,2081056,43.2222409,9.743195752,9.561754248
2019-11-20,1.10768,1.10811,1.1053,1.10719,60720,0.68277,0.6831,0.67899,0.68009,51732,1.29222,1.29304,1.28872,1.29222,96796,1.32665,1.33275,1.32624,1.33032,51585,0.643,0.64359,0.64039,0.64157,50544,0.99046,0.99367,0.98985,0.99061,60022,108.535,108.738,108.345,108.597,71245,9.10749,9.21256,9.10261,9.13037,89037,9.63103,9.72054,9.61797,9.63093,57841,14.17000008,12.60999966,13.42000008,12.77999973,0,12.77999973,0.004273921,-674494,51.81170712,1.114919145,1.097042284,0.004252272,1300332,44.31310404,0.692861524,0.677092761,0.008264501,-3598590,61.82045335,1.297462199,1.277833515,0.005082835,5964305,65.52624797,1.330849624,1.311788947,0.00479596,-2537651,56.27118042,0.645000705,0.631910723,0.004471219,3837655,48.98532721,0.997294449,0.984762694,0.504754945,-1742544,50.25978019,109.4710773,108.1387798,0.072254306,4576799,50.00837843,9.194685426,9.070243145,0.068172218,2138897,43.38943419,9.742626086,9.559735342
2019-11-21,1.10725,1.10968,1.10522,1.10579,57656,0.68009,0.68139,0.67832,0.67865,63163,1.29215,1.29699,1.2893,1.29092,99059,1.33034,1.33248,1.32695,1.32844,57096,0.64174,0.64373,0.63972,0.64014,57840,0.99077,0.99347,0.98904,0.99307,58487,108.585,108.696,108.278,108.622,73813,9.13477,9.15852,9.09799,9.14144,70473,9.62944,9.65185,9.60097,9.62431,45620,13.85999966,12.48999977,13.35000038,13.13000011,0,13.13000011,0.004287212,-732150,49.17147709,1.111852396,1.09859189,0.004167824,1237169,42.10230061,0.691725515,0.676418771,0.008223465,-3697649,60.13829466,1.296746139,1.278105289,0.005114775,5907209,61.82706748,1.331618395,1.313063034,0.00473982,-2595491,53.85432767,0.644456565,0.632097721,0.004468274,3896142,53.44710761,0.997054208,0.986074364,0.498558163,-1668731,50.67921786,109.4027366,108.2741206,0.071416856,4647272,51.44072533,9.192465237,9.080529049,0.066937059,2093277,42.56954388,9.733362819,9.577930038
2019-11-22,1.10566,1.1087,1.10143,1.10197,59727,0.67857,0.68033,0.67804,0.67853,50066,1.29048,1.29288,1.28238,1.28319,98768,1.3283,1.33015,1.32543,1.33013,47052,0.64026,0.64251,0.63988,0.64038,46448,0.99301,0.99799,0.99262,0.99732,53390,108.614,108.731,108.476,108.63,52467,9.12719,9.1709,9.10932,9.15739,70565,9.6234,9.63955,9.58439,9.61842,53070,13.25,12.32999992,12.81999969,12.34000015,0,12.34000015,0.004500269,-791877,42.76752604,1.10969215,1.09921785,0.004033693,1187103,41.91463397,0.691153097,0.675598332,0.008386075,-3796417,51.21451799,1.296638248,1.277493181,0.005086577,5954261,63.80517649,1.33253913,1.314303727,0.004589118,-2549043,54.20979252,0.644500505,0.632090924,0.004532683,3949532,59.96221573,0.998030711,0.986493575,0.481161151,-1616264,50.82212835,109.3994087,108.2854484,0.070714223,4717837,53.50767546,9.194770383,9.080652475,0.066095841,2040207,41.81250199,9.7330263,9.578832271
2019-11-25,1.10159,1.1032,1.10035,1.1013,51040,0.67892,0.67992,0.6768,0.67761,42346,1.28511,1.29117,1.28408,1.28977,86502,1.32949,1.33187,1.32848,1.3298,39910,0.64091,0.64287,0.63946,0.64156,42960,0.99772,0.99854,0.99599,0.99619,45815,108.673,108.977,108.612,108.914,43637,9.1617,9.19899,9.12709,9.1737,70383,9.6283,9.65315,9.56469,9.64346,51229,12.59000015,11.72999954,12.51000023,11.86999989,0,11.86999989,0.004382392,-842917,41.74071448,1.109232,1.098815143,0.00396843,1144757,40.42684162,0.690095232,0.674990482,0.00835707,-3709915,57.05609612,1.29684396,1.277511754,0.004965393,5914351,63.11738686,1.332944337,1.315927092,0.004504896,-2506083,56.0042448,0.645008721,0.632188422,0.004391063,3903717,57.65194376,0.99867108,0.986390349,0.472863926,-1572627,55.72657809,109.3548035,108.2956251,0.070798921,4788220,55.58939608,9.195783944,9.08021177,0.067693281,2091436,46.19337234,9.732385902,9.577621241
2019-11-26,1.10148,1.10254,1.10071,1.10209,53110,0.67788,0.67952,0.67682,0.67859,53633,1.28952,1.29035,1.28352,1.2864,90376,1.33003,1.33162,1.32692,1.32716,46148,0.64171,0.6431,0.64056,0.64267,48074,0.99611,0.99865,0.99609,0.99706,46119,108.924,109.207,108.874,109.039,52529,9.17368,9.18557,9.14949,9.16622,68844,9.62618,9.64229,9.58151,9.58553,43167,12.03999996,11.42000008,11.88000011,11.53999996,0,11.53999996,0.004200079,-789807,43.4643136,1.108787057,1.098620086,0.003877827,1198390,42.75770394,0.688879649,0.674814636,0.008247993,-3800291,53.52137204,1.296871759,1.27760967,0.004946436,5868203,57.75380418,1.332862643,1.317303071,0.004364546,-2458009,57.6841621,0.645686342,0.632337944,0.004260273,3949836,58.96289824,0.999439042,0.986233816,0.462873646,-1520098,57.72497078,109.3656972,108.2935886,0.068318998,4719376,54.38667205,9.195467565,9.08032815,0.067283046,2048269,38.8970888,9.736594961,9.568575039
2019-11-27,1.10212,1.10241,1.09923,1.09983,53197,0.67873,0.67912,0.67719,0.67754,45355,1.28563,1.29189,1.28274,1.29181,101813,1.32708,1.32896,1.326,1.32826,43515,0.64249,0.64331,0.64131,0.6419,42604,0.99686,1.00003,0.99676,0.99903,45966,109.033,109.609,109.015,109.542,41040,9.16734,9.19219,9.15262,9.15483,68376,9.58666,9.59975,9.56845,9.57229,49380,11.78999996,11.43999958,11.55000019,11.75,0,11.75,0.004127216,-843004,39.83364055,1.108760443,1.097915271,0.003738697,1153035,40.91076921,0.686723288,0.675235283,0.008312422,-3698478,58.01782867,1.297200755,1.278834959,0.004804548,5911718,59.30552939,1.332400087,1.319319913,0.00419565,-2500613,56.08434187,0.646074449,0.632712694,0.004189539,3995802,61.84332174,1.000495307,0.985803264,0.472239814,-1479058,64.6413137,109.464169,108.2324024,0.066265499,4651000,52.52316214,9.196663724,9.085909133,0.064712829,1998889,37.44148159,9.742348109,9.555037605
2019-11-29,1.10089,1.10281,1.09812,1.102,51480,0.67701,0.67795,0.67541,0.6759,42410,1.29089,1.29419,1.28789,1.29354,89361,1.32813,1.33135,1.3271,1.32779,41610,0.64165,0.6438,0.6409,0.64208,39466,0.99822,1.00232,0.99804,0.99974,47487,109.514,109.668,109.397,109.451,43808,9.16547,9.22186,9.1628,9.20902,60237,9.55203,9.5797,9.53809,9.56519,58922,12.82999992,12.11999989,12.5,12.61999989,0,12.61999989,0.004167415,-791524,44.61734222,1.108759575,1.097931853,0.003653076,1110625,38.13966249,0.68589968,0.674646034,0.008168678,-3609117,59.37140405,1.296704547,1.281554025,0.004764938,5870108,58.31985494,1.332565963,1.319886894,0.004103103,-2461147,56.38883587,0.645656776,0.634464653,0.004196001,4043289,62.8552595,1.001144777,0.985473795,0.457865541,-1522866,62.64451742,109.5291061,108.197751,0.066320106,4711237,59.61334196,9.212389077,9.082289495,0.063062627,1939967,36.64943731,9.740316981,9.539425876
2019-12-02,1.10232,1.10905,1.10029,1.10785,59006,0.67688,0.68257,0.67614,0.68177,52177,1.29136,1.29488,1.2896,1.29368,94625,1.32708,1.33087,1.32708,1.33083,46114,0.64329,0.65109,0.6424,0.65018,48326,1.00003,1.00084,0.99111,0.99111,49541,109.518,109.727,108.925,108.972,60561,9.19857,9.21929,9.14709,9.15627,81386,9.56422,9.58756,9.52553,9.53889,65670,15.27000046,12.55000019,12.68999958,14.90999985,0,14.90999985,0.004495456,-732518,55.00379119,1.109599447,1.097754839,0.00386857,1162802,50.94702948,0.685062914,0.675019943,0.007962344,-3514492,59.4852447,1.297309564,1.282164722,0.004695299,5916222,62.64452503,1.333303113,1.32023403,0.004453596,-2412821,67.35723938,0.648339159,0.633843698,0.004591286,3993748,46.657863,1.001079903,0.985232954,0.482446574,-1583427,53.30964875,109.5184125,108.1975875,0.066740098,4629851,51.54394444,9.213279401,9.086319171,0.062988868,1874297,33.79736,9.737226952,9.520258762
2019-12-03,1.10787,1.10934,1.10658,1.10813,60243,0.68181,0.6862,0.68149,0.68467,56558,1.29359,1.30112,1.29302,1.29955,99024,1.3303,1.33207,1.3283,1.32939,48100,0.65019,0.65332,0.64935,0.65191,48861,0.99123,0.99262,0.98573,0.98695,54746,108.981,109.206,108.482,108.629,83427,9.15717,9.19395,9.13469,9.17691,87405,9.5253,9.54901,9.49216,9.528,58330,17.98999977,14.60999966,14.68000031,15.96000004,0,15.96000004,0.004371495,-672275,55.4345935,1.110323044,1.098074099,0.003928672,1219360,55.81418293,0.685273975,0.674900311,0.007972176,-3415468,64.03548682,1.299369497,1.282271931,0.004629206,5868122,59.4954631,1.333502657,1.320958772,0.004419053,-2363960,69.14230812,0.650201492,0.634692793,0.00475548,3939002,41.15271163,1.00131786,0.984133569,0.49970039,-1666854,47.81508331,109.4935526,108.1661617,0.066205806,4717256,54.1586737,9.2159896,9.086074686,0.062550377,1815967,32.66386813,9.722938596,9.507344261
2019-12-04,1.10806,1.11163,1.10667,1.10767,68272,0.68469,0.6855,0.68129,0.68471,62876,1.29925,1.31203,1.29826,1.31025,115007,1.32937,1.32977,1.3192,1.32003,49817,0.65186,0.65402,0.65033,0.65265,52206,0.98681,0.98998,0.98552,0.98845,57729,108.629,108.961,108.426,108.859,72097,9.17619,9.21639,9.14931,9.16589,99750,9.50948,9.55677,9.48719,9.51182,70701,16.39999962,14.11999989,16.37999916,14.80000019,0,14.80000019,0.004413531,-740547,54.5112303,1.110710542,1.098700887,0.003948767,1282236,55.87921083,0.685579711,0.674736003,0.008386307,-3300461,70.53226944,1.305442299,1.279830558,0.005053549,5818305,44.00938564,1.334171152,1.319570276,0.004366978,-2311754,69.90053153,0.652688533,0.633867182,0.004734374,3996731,43.73079985,1.001393099,0.983856901,0.502221791,-1594757,51.43012194,109.4969342,108.1693515,0.066268248,4617506,52.52887723,9.213913063,9.086438365,0.063052493,1745266,31.0003136,9.699540122,9.499874163
2019-12-05,1.10783,1.11078,1.10773,1.11036,51801,0.68475,0.68547,0.68208,0.68306,50739,1.31046,1.31662,1.31024,1.3156,91573,1.32003,1.32025,1.31583,1.31739,43980,0.65239,0.65621,0.65201,0.65428,46936,0.98822,0.98953,0.9868,0.98681,47234,108.863,108.997,108.654,108.757,52950,9.15949,9.17682,9.12794,9.12965,66195,9.5075,9.52152,9.47949,9.49243,61680,15.36999989,14.17000008,14.46000004,14.52000046,0,14.52000046,0.004320422,-688746,58.82992484,1.111794344,1.098807084,0.003908855,1231497,52.45017248,0.686024866,0.674935134,0.008242999,-3208888,73.14450314,1.312014225,1.277192918,0.005008295,5774325,40.78483606,1.335198009,1.317490563,0.004355051,-2264818,71.55832164,0.655001584,0.633872702,0.004591205,3949497,41.58567607,1.001503175,0.983606825,0.490848806,-1647707,49.78307239,109.4778389,108.238304,0.06502623,4551311,47.46977134,9.212454931,9.083659354,0.061550886,1683586,29.08837945,9.689327578,9.483020993
2019-12-06,1.11034,1.11095,1.10399,1.10599,51796,0.68316,0.68571,0.68234,0.68409,55021,1.31556,1.31653,1.31006,1.31357,93789,1.31778,1.32697,1.31714,1.32551,40120,0.65454,0.65759,0.65408,0.65668,49933,0.98668,0.99176,0.98647,0.99002,45110,108.747,108.921,108.511,108.572,47100,9.12964,9.15726,9.11575,9.12229,75403,9.47559,9.51669,9.4649,9.49139,57214,14.47000027,13.18999958,14.36999989,13.61999989,0,13.61999989,0.004508963,-740542,50.45027824,1.111862622,1.098855949,0.003870366,1286518,54.33404948,0.686448559,0.67480287,0.008116356,-3302677,70.58756354,1.316167345,1.276386941,0.005352703,5814445,52.34939253,1.335135998,1.318014002,0.00429469,-2214885,73.84271892,0.657707653,0.63351949,0.004641119,3994607,47.05959161,1.001493851,0.983673292,0.485073891,-1694807,46.85233701,109.480326,108.204674,0.0633465,4475908,46.49047542,9.204971067,9.097114648,0.06085368,1626372,28.98512181,9.686688708,9.465288435
2019-12-09,1.10585,1.10778,1.10533,1.10636,39901,0.68313,0.68382,0.68201,0.68224,40334,1.31338,1.31808,1.31313,1.31373,88800,1.32536,1.3265,1.32223,1.32396,33428,0.65562,0.65672,0.65451,0.65461,54293,0.99054,0.99102,0.98752,0.98768,36848,108.628,108.675,108.428,108.561,31905,9.12269,9.15239,9.12269,9.14165,50496,9.49489,9.53845,9.49325,9.53525,52924,16.06999969,12.25,14.25,15.85999966,0,15.85999966,0.004361894,-700641,51.08556445,1.111759091,1.098852337,0.003742482,1246184,50.46658194,0.68660901,0.674836704,0.007890188,-3213877,70.67457805,1.31954937,1.275679201,0.005275367,5781017,50.32882581,1.334783554,1.318880732,0.004145784,-2269178,68.71623546,0.659144429,0.634219857,0.00455961,3957759,43.83485796,1.001606284,0.983306573,0.468068613,-1726712,46.67638358,109.4841882,108.184669,0.06097175,4526404,49.44490704,9.202690658,9.103582199,0.059868417,1679296,38.84466865,9.676918993,9.461331007
2019-12-10,1.10638,1.10976,1.10626,1.10928,50390,0.68236,0.68373,0.68003,0.68093,49681,1.31368,1.32149,1.31325,1.3153,97944,1.32342,1.32497,1.32242,1.32302,39800,0.65468,0.65677,0.65284,0.65445,57955,0.98778,0.98825,0.98337,0.98429,42741,108.553,108.767,108.512,108.704,42994,9.14144,9.20095,9.13668,9.16894,65809,9.53383,9.54459,9.48922,9.49719,51256,16.89999962,14.93000031,15.80000019,15.68000031,0,15.68000031,0.004300331,-650251,55.89188284,1.112094543,1.098735457,0.003739448,1196503,47.8682967,0.68638017,0.674816973,0.007915174,-3115933,71.5635745,1.322860855,1.275643431,0.005080698,5741217,49.09132041,1.334783144,1.318363999,0.004130371,-2327133,68.32141192,0.660413745,0.634594827,0.004582495,3915018,39.60114013,1.002126426,0.981920717,0.452849427,-1683718,49.33993026,109.4784879,108.2142264,0.061207339,4592213,53.3545326,9.202605042,9.110904958,0.059547102,1628040,34.38355556,9.667773854,9.451526146
2019-12-11,1.10891,1.11446,1.10703,1.11292,60956,0.68081,0.68892,0.68045,0.68761,58941,1.31355,1.32132,1.31068,1.3195,109434,1.32298,1.32396,1.3162,1.31726,43104,0.65397,0.66032,0.65224,0.65844,66378,0.98414,0.98636,0.9814,0.98274,54634,108.737,108.857,108.464,108.559,40262,9.17547,9.18331,9.10371,9.11017,80595,9.49487,9.5006,9.37978,9.38879,51728,15.97000027,14.97999954,15.56999969,14.98999977,0,14.98999977,0.004523878,-589295,61.03214434,1.113586762,1.098061809,0.004077345,1255444,59.3588053,0.688008169,0.67426326,0.008109805,-3006499,73.8476033,1.326733946,1.275667482,0.005272077,5698113,42.23783808,1.334915399,1.316366029,0.004412487,-2260755,72.55614793,0.662360678,0.635057893,0.00460946,3860384,37.80330936,1.002713538,0.980209319,0.448574468,-1723980,46.78787159,109.4806931,108.2065926,0.0625211,4511618,45.24053582,9.205777924,9.104846361,0.063923737,1576312,25.42683084,9.675850828,9.408857743
2019-12-12,1.1131,1.11543,1.1103,1.11287,79512,0.68766,0.69131,0.68674,0.69084,67686,1.31961,1.32294,1.305,1.31496,131024,1.31735,1.31941,1.31626,1.31827,53557,0.65857,0.66001,0.6574,0.65959,76189,0.98243,0.98763,0.98084,0.9845,68195,108.547,109.449,108.456,109.299,61864,9.11019,9.11173,9.06954,9.06998,99856,9.38747,9.41555,9.37239,9.38343,60130,15.55000019,13.60000038,14.93999958,13.93999958,0,13.93999958,0.004567173,-668807,60.92711018,1.114957195,1.097702805,0.004112534,1323130,63.543148,0.69043495,0.673577907,0.008811962,-3137523,67.53316238,1.328704968,1.277130746,0.0051205,5751670,43.72149241,1.33481639,1.315012181,0.004283738,-2184566,73.64949754,0.663950618,0.636246525,0.004765213,3928579,41.07452993,1.002643812,0.979054759,0.487462006,-1662116,58.56644559,109.5586666,108.2253334,0.061068879,4411762,40.68400598,9.218147808,9.082267906,0.062440613,1516182,25.078952,9.674315478,9.375981665
2019-12-13,1.11291,1.11994,1.11021,1.11175,112078,0.69255,0.69388,0.68638,0.68754,98158,1.31596,1.35142,1.31596,1.33342,173744,1.31785,1.32047,1.31509,1.31721,71717,0.66057,0.66357,0.65816,0.65905,104346,0.98245,0.98626,0.98056,0.98424,85343,109.337,109.706,109.158,109.353,83975,9.03661,9.06619,8.99419,9.02956,112806,9.35179,9.41273,9.32341,9.38679,71793,14.35000038,12.53999996,13.18000031,12.63000011,0,12.63000011,0.004935946,-780885,58.49854526,1.115718572,1.098338571,0.004354496,1224972,57.0773694,0.691307877,0.673992123,0.010786822,-2963779,76.37779,1.334363282,1.278648146,0.005139035,5679953,42.48803237,1.33420299,1.313779867,0.004364185,-2288912,72.19503704,0.66484152,0.638022766,0.004831983,3843236,40.73369685,1.001572976,0.978257024,0.491786148,-1578141,59.27486642,109.634458,108.2528277,0.062120388,4298956,36.68245911,9.234455798,9.047698488,0.064360569,1587975,25.7646075,9.66443998,9.352767162
2019-12-16,1.11278,1.11578,1.11226,1.11429,54750,0.68832,0.68978,0.68684,0.68844,58346,1.33384,1.3422,1.3321,1.33317,114676,1.31718,1.3186,1.3115,1.31568,44048,0.66007,0.6614,0.65882,0.65965,54430,0.98328,0.98468,0.98198,0.98218,41659,109.279,109.676,109.271,109.546,33673,9.02177,9.0329,8.97929,9.00516,69252,9.3813,9.38724,9.33586,9.35956,38999,12.52999973,11.71000004,12.47000027,12.14000034,0,12.14000034,0.004871236,-726135,62.18032116,1.116784466,1.099128391,0.004253461,1283318,58.32292352,0.692076911,0.674770232,0.010737763,-3078455,76.07553217,1.339054514,1.280156915,0.005279104,5635905,40.70307608,1.333507499,1.312458215,0.004236744,-2234482,72.83691637,0.665507522,0.63994105,0.004679699,3801577,38.0403505,1.00065687,0.977171701,0.485587137,-1544468,61.78947488,109.7502435,108.2273279,0.061512503,4229704,34.47789305,9.245021131,9.013056012,0.063433386,1548976,23.85894331,9.642444683,9.334205317
2019-12-17,1.1144,1.11743,1.11293,1.11499,64957,0.68843,0.68848,0.68383,0.68507,59013,1.33327,1.33358,1.30991,1.31281,139134,1.31574,1.31849,1.31454,1.31584,44997,0.65959,0.66051,0.65645,0.6571,61395,0.98211,0.98437,0.97956,0.97997,51191,109.536,109.633,109.443,109.485,32422,9.00662,9.05655,9.0025,9.01458,76909,9.358,9.40339,9.35309,9.38218,44062,12.47000027,11.89999962,12.22999954,12.28999996,0,12.28999996,0.004844719,-661178,63.15054972,1.117760962,1.099994752,0.004281785,1224305,52.21311058,0.692108517,0.67566434,0.011661494,-3217589,56.47428652,1.337747956,1.28523633,0.005184168,5680902,40.98230247,1.333050019,1.311298552,0.004224119,-2295877,65.87650032,0.665314494,0.642195506,0.004689006,3750386,35.34060922,0.999341252,0.976045891,0.464473771,-1576890,60.5175932,109.8271371,108.2141486,0.060979467,4306613,36.07516925,9.246862531,8.989551754,0.062495287,1593038,28.58441823,9.626781788,9.320818212
2019-12-18,1.11496,1.11543,1.11104,1.11131,53355,0.68507,0.68645,0.68386,0.68525,52474,1.31185,1.31346,1.30598,1.30772,139989,1.31586,1.31756,1.31023,1.31158,41312,0.65706,0.66135,0.6554,0.65886,48671,0.9799,0.98206,0.97954,0.98026,50327,109.493,109.627,109.399,109.537,33747,9.01738,9.04025,8.99909,8.99999,79621,9.37527,9.4281,9.37176,9.4211,44843,12.69999981,11.93000031,12.23999977,12.57999992,0,12.57999992,0.004812239,-714533,55.141689,1.116953498,1.102442217,0.004160943,1276779,52.49934084,0.691817889,0.677056397,0.011362816,-3357578,52.81086695,1.336482014,1.288775129,0.005337442,5639590,36.10711432,1.332614976,1.309350739,0.004347396,-2247206,68.13954337,0.664562026,0.645370831,0.004534077,3800713,35.98265457,0.996618568,0.976087146,0.447582787,-1543143,61.24985062,109.8257893,108.2147822,0.059563791,4226992,34.66562013,9.248259436,8.966034849,0.062055624,1637881,35.95005409,9.607121823,9.318879606
2019-12-19,1.11122,1.11442,1.11071,1.11202,55689,0.68531,0.68881,0.68485,0.68853,57497,1.30771,1.31328,1.29899,1.30054,129496,1.31143,1.3138,1.3108,1.31248,41009,0.65874,0.66087,0.65727,0.66068,55274,0.98036,0.9812,0.97703,0.97838,52455,109.564,109.684,109.181,109.361,35529,9.00542,9.01044,8.94489,8.96928,84811,9.42144,9.44189,9.38183,9.41056,74348,12.77999973,12.43000031,12.55000019,12.5,0,12.5,0.004733508,-658844,56.29338017,1.116232848,1.104594295,0.00414659,1334276,57.49541208,0.691144315,0.679534256,0.011571901,-3487074,48.07354001,1.335506217,1.290750926,0.005170482,5680599,37.79082347,1.3316427,1.308135872,0.004294011,-2191932,70.33077766,0.662884473,0.649705527,0.004508071,3748258,33.64993335,0.992558444,0.977095842,0.451541159,-1578672,57.37147235,109.8058769,108.2218374,0.059991377,4142181,31.84513307,9.235983971,8.944061743,0.061913079,1563533,34.90027346,9.585665958,9.31824547
2019-12-20,1.11203,1.11247,1.10664,1.10747,50145,0.68848,0.69066,0.68827,0.69004,46995,1.30073,1.30795,1.29782,1.3001,105950,1.31247,1.3181,1.31212,1.31537,38314,0.66071,0.66138,0.65887,0.66035,48729,0.97789,0.98328,0.9778,0.98263,46079,109.361,109.524,109.255,109.454,29685,8.96409,8.98404,8.94771,8.96759,96288,9.40439,9.4253,9.38978,9.40107,61849,12.60999966,12.03999996,12.55000019,12.51000023,0,12.51000023,0.004811828,-708989,47.82026961,1.1162605,1.104512357,0.004021119,1381271,59.60198639,0.691852354,0.680007646,0.011468908,-3593024,47.79061872,1.33446053,1.292713755,0.005228305,5718913,42.98639238,1.328901496,1.308668504,0.004166581,-2240661,69.39877774,0.66291225,0.651130607,0.004577495,3794337,42.69439114,0.991115773,0.977327084,0.438502505,-1548987,58.85408209,109.8736693,108.2229021,0.058301279,4045893,31.69231641,9.23076669,8.922324739,0.060027859,1501684,33.93929831,9.568334603,9.315888254
2019-12-23,1.10795,1.10957,1.10698,1.10895,50645,0.68947,0.69286,0.68911,0.69227,56015,1.30003,1.30318,1.29046,1.29362,115624,1.31462,1.31765,1.31398,1.31463,34186,0.65978,0.6639,0.65967,0.66385,56980,0.98099,0.98278,0.98011,0.98179,43308,109.392,109.537,109.339,109.393,26446,8.96706,8.98486,8.93714,8.95308,138833,9.40521,9.44583,9.39569,9.42802,77358,12.89999962,12.40999985,12.81000042,12.60999966,0,12.60999966,0.004653126,-658344,50.43367778,1.116237944,1.104652056,0.004001754,1437286,62.55362609,0.693231867,0.679713848,0.011558271,-3708648,43.71067604,1.3354564,1.290870743,0.005116997,5684727,42.01869454,1.325992826,1.309468603,0.004171111,-2183681,73.4216582,0.664028717,0.651719854,0.004441245,3751029,41.49056017,0.990670118,0.977035597,0.421323755,-1575433,57.44286388,109.9096406,108.2960736,0.057545473,3907060,30.3458595,9.216359097,8.904756617,0.059321583,1579042,39.07016322,9.551176267,9.318763733
